"","X","Stn.Id","landsat_date","mid_dt","Latitude","Longitude","ECOSTRESS","dt","date","Air_Temp","Location","Band1","Band2","Band3","Band4","Band5","Band6","Band7","sub_frac","veg_frac","drk_frac","rmse"
"99",99,"124","2019-07-31","2019-07-31 15:30:00",36.890056,-120.73141,45.55,"2019-07-31 15:55:57","2019-07-31",34.9,"Panoche",0.0461,0.069,0.123,0.1624,0.3601,0.3261,0.1979,0.263360798358917,0.281177163124084,0.454372495412827,0.0333404578268528
"100",100,"124","2019-08-16","2019-08-14 10:30:00",36.890056,-120.73141,42.09,"2019-08-14 10:51:55","2019-08-14",34.6,"Panoche",0.0418,0.0629,0.111,0.1473,0.3525,0.3129,0.1824,0.238985329866409,0.296934068202972,0.462629765272141,0.0328940041363239
"101",101,"124","2019-08-16","2019-08-15 10:30:00",36.890056,-120.73141,38.89,"2019-08-15 10:02:41","2019-08-15",35.1,"Panoche",0.0418,0.0629,0.111,0.1473,0.3525,0.3129,0.1824,0.238985329866409,0.296934068202972,0.462629765272141,0.0328940041363239
"102",102,"124","2019-08-16","2019-08-22 07:30:00",36.890056,-120.73141,15.95,"2019-08-22 07:34:57","2019-08-22",23.3,"Panoche",0.0418,0.0629,0.111,0.1473,0.3525,0.3129,0.1824,0.238985329866409,0.296934068202972,0.462629765272141,0.0328940041363239
"103",103,"124","2019-09-01","2019-08-25 13:30:00",36.890056,-120.73141,45.27,"2019-08-25 13:16:19","2019-08-25",37.2,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"104",104,"124","2019-09-01","2019-08-26 05:30:00",36.890056,-120.73141,18.5700000000001,"2019-08-26 05:56:40","2019-08-26",19,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"105",105,"124","2019-09-01","2019-08-30 04:30:00",36.890056,-120.73141,17.53,"2019-08-30 04:18:27","2019-08-30",16.8,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"106",106,"124","2019-09-01","2019-09-01 10:30:00",36.890056,-120.73141,39.05,"2019-09-01 10:48:20","2019-09-01",33,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"107",107,"124","2019-09-01","2019-09-02 03:30:00",36.890056,-120.73141,19.21,"2019-09-02 03:28:49","2019-09-02",18.7,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"108",108,"124","2019-09-01","2019-09-06 01:30:00",36.890056,-120.73141,20.01,"2019-09-06 01:50:26","2019-09-06",22.95,"Panoche",0.0404,0.0595,0.1054,0.1375,0.3356,0.3012,0.1735,0.226729422807693,0.284081697463989,0.487595051527023,0.0324507355690002
"109",109,"124","2019-09-17","2019-09-10 00:30:00",36.890056,-120.73141,18.15,"2019-09-10 00:11:55","2019-09-10",20.85,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"110",110,"124","2019-09-17","2019-09-13 05:30:00",36.890056,-120.73141,15.33,"2019-09-13 05:52:39","2019-09-13",15.7,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"111",111,"124","2019-09-17","2019-09-17 04:30:00",36.890056,-120.73141,9.63,"2019-09-17 04:15:33","2019-09-17",9.7,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"112",112,"124","2019-09-17","2019-09-17 20:30:00",36.890056,-120.73141,17.15,"2019-09-17 20:56:06","2019-09-17",19.4,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"113",113,"124","2019-09-17","2019-09-20 03:30:00",36.890056,-120.73141,13.25,"2019-09-20 03:26:49","2019-09-20",12.9,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"114",114,"124","2019-09-17","2019-09-24 01:30:00",36.890056,-120.73141,16.47,"2019-09-24 01:49:39","2019-09-24",21.65,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"115",115,"124","2019-09-17","2019-09-28 00:30:00",36.890056,-120.73141,15.65,"2019-09-28 00:12:25","2019-09-28",17.1,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"116",116,"124","2019-09-17","2019-09-28 16:30:00",36.890056,-120.73141,23.77,"2019-09-28 16:53:01","2019-09-28",20.3,"Panoche",0.034,0.0515,0.093,0.1211,0.3207,0.2797,0.1587,0.200085788965225,0.289449542760849,0.508559167385101,0.0307336039841175
"117",117,"124","2020-05-30","2020-06-02 14:30:00",36.890056,-120.73141,44.37,"2020-06-02 14:41:48","2020-06-02",35.9,"Panoche",0.3651,0.3744,0.3958,0.4188,0.4995,0.5442,0.4732,0.693466305732727,0.00991713535040617,0.30454021692276,0.154148757457733
"118",118,"124","2020-06-15","2020-06-09 18:30:00",36.890056,-120.73141,34.0700000000001,"2020-06-09 18:51:11","2020-06-09",32.4,"Panoche",0.2126,0.2223,0.2618,0.2757,0.4006,0.2684,0.2189,0.318528562784195,0.252724260091782,0.435867190361023,0.101232334971428
"119",119,"124","2020-06-15","2020-06-13 17:30:00",36.890056,-120.73141,33.83,"2020-06-13 17:16:32","2020-06-13",26.4,"Panoche",0.2126,0.2223,0.2618,0.2757,0.4006,0.2684,0.2189,0.318528562784195,0.252724260091782,0.435867190361023,0.101232334971428
"120",120,"124","2020-06-15","2020-06-21 14:30:00",36.890056,-120.73141,50.51,"2020-06-21 14:07:37","2020-06-21",36.7,"Panoche",0.2126,0.2223,0.2618,0.2757,0.4006,0.2684,0.2189,0.318528562784195,0.252724260091782,0.435867190361023,0.101232334971428
"121",121,"124","2020-07-01","2020-06-25 12:30:00",36.890056,-120.73141,52.43,"2020-06-25 12:32:57","2020-06-25",35.9,"Panoche",0.0516,0.0734,0.1212,0.1552,0.3336,0.2976,0.1805,0.2420923858881,0.260219693183899,0.496980845928192,0.0330388695001602
"122",122,"124","2020-07-01","2020-06-28 11:30:00",36.890056,-120.73141,45.23,"2020-06-28 11:46:03","2020-06-28",29.7,"Panoche",0.0516,0.0734,0.1212,0.1552,0.3336,0.2976,0.1805,0.2420923858881,0.260219693183899,0.496980845928192,0.0330388695001602
"123",123,"124","2020-07-01","2020-07-08 00:30:00",36.890056,-120.73141,17.93,"2020-07-08 00:31:11","2020-07-08",22.7,"Panoche",0.0516,0.0734,0.1212,0.1552,0.3336,0.2976,0.1805,0.2420923858881,0.260219693183899,0.496980845928192,0.0330388695001602
"124",124,"124","2020-07-01","2020-07-10 07:30:00",36.890056,-120.73141,19.67,"2020-07-10 07:03:39","2020-07-10",25.5,"Panoche",0.0516,0.0734,0.1212,0.1552,0.3336,0.2976,0.1805,0.2420923858881,0.260219693183899,0.496980845928192,0.0330388695001602
"125",125,"124","2020-07-01","2020-07-14 05:30:00",36.890056,-120.73141,13.79,"2020-07-14 05:29:10","2020-07-14",13.2,"Panoche",0.0516,0.0734,0.1212,0.1552,0.3336,0.2976,0.1805,0.2420923858881,0.260219693183899,0.496980845928192,0.0330388695001602
"126",126,"124","2020-08-02","2020-07-22 02:30:00",36.890056,-120.73141,16.99,"2020-07-22 02:19:12","2020-07-22",16.2,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"127",127,"124","2020-08-02","2020-07-23 18:30:00",36.890056,-120.73141,35.95,"2020-07-23 18:12:11","2020-07-23",32.1,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"128",128,"124","2020-08-02","2020-07-26 00:30:00",36.890056,-120.73141,19.01,"2020-07-26 00:44:20","2020-07-26",25.45,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"129",129,"124","2020-08-02","2020-07-26 17:30:00",36.890056,-120.73141,31.61,"2020-07-26 17:25:12","2020-07-26",35.1,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"130",130,"124","2020-08-02","2020-07-27 16:30:00",36.890056,-120.73141,45.43,"2020-07-27 16:37:15","2020-07-27",37.9,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"131",131,"124","2020-08-02","2020-07-29 23:30:00",36.890056,-120.73141,21.27,"2020-07-29 23:09:38","2020-07-29",20.8,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"132",132,"124","2020-08-02","2020-07-31 15:30:00",36.890056,-120.73141,48.03,"2020-07-31 15:03:18","2020-07-31",37,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"133",133,"124","2020-08-02","2020-08-03 14:30:00",36.890056,-120.73141,51.95,"2020-08-03 14:17:24","2020-08-03",37.5,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"134",134,"124","2020-08-02","2020-08-06 20:30:00",36.890056,-120.73141,25.85,"2020-08-06 20:02:34","2020-08-06",24.3,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"135",135,"124","2020-08-02","2020-08-07 12:30:00",36.890056,-120.73141,48.79,"2020-08-07 12:44:02","2020-08-07",29.4,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"136",136,"124","2020-08-02","2020-08-08 11:30:00",36.890056,-120.73141,48.39,"2020-08-08 11:56:24","2020-08-08",32.2,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"137",137,"124","2020-08-02","2020-08-10 18:30:00",36.890056,-120.73141,37.27,"2020-08-10 18:29:01","2020-08-10",32.6,"Panoche",0.0465,0.0673,0.1122,0.1441,0.3348,0.3053,0.1894,0.243990451097488,0.26246377825737,0.492062360048294,0.032791368663311
"138",138,"124","2020-08-18","2020-08-11 11:30:00",36.890056,-120.73141,42.35,"2020-08-11 11:10:30","2020-08-11",31.8,"Panoche",0.0476,0.0706,0.1146,0.1401,0.3152,0.2927,0.1773,0.234755039215088,0.241414248943329,0.522682726383209,0.0334093347191811
"139",139,"124","2020-08-18","2020-08-12 10:30:00",36.890056,-120.73141,40.63,"2020-08-12 10:22:51","2020-08-12",29.8,"Panoche",0.0476,0.0706,0.1146,0.1401,0.3152,0.2927,0.1773,0.234755039215088,0.241414248943329,0.522682726383209,0.0334093347191811
"140",140,"124","2020-08-18","2020-08-14 16:30:00",36.890056,-120.73141,49.31,"2020-08-14 16:55:25","2020-08-14",38.9,"Panoche",0.0476,0.0706,0.1146,0.1401,0.3152,0.2927,0.1773,0.234755039215088,0.241414248943329,0.522682726383209,0.0334093347191811
"141",141,"124","2020-08-18","2020-08-18 15:30:00",36.890056,-120.73141,43.95,"2020-08-18 15:21:49","2020-08-18",38.3,"Panoche",0.0476,0.0706,0.1146,0.1401,0.3152,0.2927,0.1773,0.234755039215088,0.241414248943329,0.522682726383209,0.0334093347191811
"142",142,"124","2020-08-18","2020-08-23 06:30:00",36.890056,-120.73141,17.05,"2020-08-23 06:29:48","2020-08-23",20.8,"Panoche",0.0476,0.0706,0.1146,0.1401,0.3152,0.2927,0.1773,0.234755039215088,0.241414248943329,0.522682726383209,0.0334093347191811
"143",143,"124","2020-09-03","2020-08-27 04:30:00",36.890056,-120.73141,11.21,"2020-08-27 04:56:02","2020-08-27",14.9,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"144",144,"124","2020-09-03","2020-08-28 04:30:00",36.890056,-120.73141,14.5700000000001,"2020-08-28 04:08:17","2020-08-28",16.3,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"145",145,"124","2020-09-03","2020-08-31 03:30:00",36.890056,-120.73141,18.01,"2020-08-31 03:22:16","2020-08-31",20.2,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"146",146,"124","2020-09-03","2020-09-01 02:30:00",36.890056,-120.73141,15.25,"2020-09-01 02:34:18","2020-09-01",18,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"147",147,"124","2020-09-03","2020-09-07 07:30:00",36.890056,-120.73141,21.75,"2020-09-07 07:33:14","2020-09-07",27.8,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"148",148,"124","2020-09-03","2020-09-08 00:30:00",36.890056,-120.73141,22.43,"2020-09-08 00:14:35","2020-09-08",26.6,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"149",149,"124","2020-09-03","2020-09-11 05:30:00",36.890056,-120.73141,11.37,"2020-09-11 05:59:49","2020-09-11",12.1,"Panoche",0.0414,0.0592,0.1019,0.1213,0.3105,0.2525,0.1484,0.18452475965023,0.28593236207962,0.528509318828583,0.027801401913166
"150",150,"124","2020-09-19","2020-09-15 04:30:00",36.890056,-120.73141,14.37,"2020-09-15 04:26:58","2020-09-15",15.3,"Panoche",0.0419,0.0556,0.0825,0.0999,0.274,0.2355,0.1444,0.170371845364571,0.245090290904045,0.582556664943695,0.0292886719107628
"151",151,"124","2020-09-19","2020-09-20 18:30:00",36.890056,-120.73141,24.27,"2020-09-20 18:48:18","2020-09-20",24.5,"Panoche",0.0419,0.0556,0.0825,0.0999,0.274,0.2355,0.1444,0.170371845364571,0.245090290904045,0.582556664943695,0.0292886719107628
"152",152,"124","2020-09-19","2020-09-23 01:30:00",36.890056,-120.73141,14.69,"2020-09-23 01:21:24","2020-09-23",19.5,"Panoche",0.0419,0.0556,0.0825,0.0999,0.274,0.2355,0.1444,0.170371845364571,0.245090290904045,0.582556664943695,0.0292886719107628
"153",153,"124","2020-09-19","2020-09-23 18:30:00",36.890056,-120.73141,29.91,"2020-09-23 18:02:43","2020-09-23",25.5,"Panoche",0.0419,0.0556,0.0825,0.0999,0.274,0.2355,0.1444,0.170371845364571,0.245090290904045,0.582556664943695,0.0292886719107628
"154",154,"142","2018-07-21","2018-07-15 06:30:00",36.721083,-119.38903,23.97,"2018-07-15 06:58:27","2018-07-15",26.4,"Orange Cove",0.101,0.1298,0.1914,0.2694,0.4259,0.4007,0.2392,0.374935001134872,0.256781101226807,0.370284259319305,0.0586269125342369
"155",155,"142","2018-07-21","2018-07-22 04:30:00",36.721083,-119.38903,24.61,"2018-07-22 04:06:46","2018-07-22",22.5,"Orange Cove",0.101,0.1298,0.1914,0.2694,0.4259,0.4007,0.2392,0.374935001134872,0.256781101226807,0.370284259319305,0.0586269125342369
"156",156,"142","2018-07-21","2018-07-22 20:30:00",36.721083,-119.38903,32.39,"2018-07-22 20:44:16","2018-07-22",32.6,"Orange Cove",0.101,0.1298,0.1914,0.2694,0.4259,0.4007,0.2392,0.374935001134872,0.256781101226807,0.370284259319305,0.0586269125342369
"157",157,"142","2018-07-21","2018-07-25 03:30:00",36.721083,-119.38903,22.05,"2018-07-25 03:06:47","2018-07-25",21.2,"Orange Cove",0.101,0.1298,0.1914,0.2694,0.4259,0.4007,0.2392,0.374935001134872,0.256781101226807,0.370284259319305,0.0586269125342369
"158",158,"142","2018-07-21","2018-07-29 01:30:00",36.721083,-119.38903,23.05,"2018-07-29 01:15:24","2018-07-29",26.95,"Orange Cove",0.101,0.1298,0.1914,0.2694,0.4259,0.4007,0.2392,0.374935001134872,0.256781101226807,0.370284259319305,0.0586269125342369
"159",159,"142","2018-08-22","2018-08-15 11:30:00",36.721083,-119.38903,45.79,"2018-08-15 11:13:25","2018-08-15",31.8,"Orange Cove",0.0867,0.1149,0.1784,0.2603,0.4035,0.4182,0.2583,0.396552324295044,0.201963663101196,0.402236640453339,0.0516441985964775
"160",160,"142","2018-08-22","2018-08-22 08:30:00",36.721083,-119.38903,25.87,"2018-08-22 08:22:38","2018-08-22",24.9,"Orange Cove",0.0867,0.1149,0.1784,0.2603,0.4035,0.4182,0.2583,0.396552324295044,0.201963663101196,0.402236640453339,0.0516441985964775
"161",161,"142","2018-08-22","2018-08-24 14:30:00",36.721083,-119.38903,49.77,"2018-08-24 14:45:09","2018-08-24",32.7,"Orange Cove",0.0867,0.1149,0.1784,0.2603,0.4035,0.4182,0.2583,0.396552324295044,0.201963663101196,0.402236640453339,0.0516441985964775
"162",162,"142","2018-08-22","2018-08-25 07:30:00",36.721083,-119.38903,17.53,"2018-08-25 07:23:15","2018-08-25",22.7,"Orange Cove",0.0867,0.1149,0.1784,0.2603,0.4035,0.4182,0.2583,0.396552324295044,0.201963663101196,0.402236640453339,0.0516441985964775
"163",163,"142","2018-08-22","2018-08-29 05:30:00",36.721083,-119.38903,16.61,"2018-08-29 05:31:18","2018-08-29",16,"Orange Cove",0.0867,0.1149,0.1784,0.2603,0.4035,0.4182,0.2583,0.396552324295044,0.201963663101196,0.402236640453339,0.0516441985964775
"164",164,"142","2018-09-07","2018-08-31 11:30:00",36.721083,-119.38903,45.19,"2018-08-31 11:53:26","2018-08-31",27.7,"Orange Cove",0.0873,0.1159,0.1789,0.2593,0.3953,0.4174,0.2575,0.397993713617325,0.187818810343742,0.414948970079422,0.0521054975688457
"165",165,"142","2018-09-07","2018-09-03 10:30:00",36.721083,-119.38903,42.87,"2018-09-03 10:53:57","2018-09-03",31.7,"Orange Cove",0.0873,0.1159,0.1789,0.2593,0.3953,0.4174,0.2575,0.397993713617325,0.187818810343742,0.414948970079422,0.0521054975688457
"166",166,"142","2018-09-07","2018-09-08 01:30:00",36.721083,-119.38903,16.29,"2018-09-08 01:40:26","2018-09-08",24.5,"Orange Cove",0.0873,0.1159,0.1789,0.2593,0.3953,0.4174,0.2575,0.397993713617325,0.187818810343742,0.414948970079422,0.0521054975688457
"167",167,"142","2018-09-07","2018-09-13 07:30:00",36.721083,-119.38903,10.47,"2018-09-13 07:03:49","2018-09-13",17.6,"Orange Cove",0.0873,0.1159,0.1789,0.2593,0.3953,0.4174,0.2575,0.397993713617325,0.187818810343742,0.414948970079422,0.0521054975688457
"168",168,"142","2018-09-23","2018-09-17 05:30:00",36.721083,-119.38903,10.15,"2018-09-17 05:12:46","2018-09-17",10.7,"Orange Cove",0.0934,0.1201,0.1795,0.2609,0.3928,0.4189,0.2641,0.404728174209595,0.176094442605972,0.419870495796204,0.0527614541351795
"169",169,"142","2018-09-23","2018-09-20 04:30:00",36.721083,-119.38903,12.83,"2018-09-20 04:12:58","2018-09-20",12.3,"Orange Cove",0.0934,0.1201,0.1795,0.2609,0.3928,0.4189,0.2641,0.404728174209595,0.176094442605972,0.419870495796204,0.0527614541351795
"170",170,"142","2018-09-23","2018-09-20 20:30:00",36.721083,-119.38903,19.27,"2018-09-20 20:51:22","2018-09-20",19.3,"Orange Cove",0.0934,0.1201,0.1795,0.2609,0.3928,0.4189,0.2641,0.404728174209595,0.176094442605972,0.419870495796204,0.0527614541351795
"171",171,"142","2018-09-23","2018-09-23 03:30:00",36.721083,-119.38903,14.11,"2018-09-23 03:13:31","2018-09-23",14.4,"Orange Cove",0.0934,0.1201,0.1795,0.2609,0.3928,0.4189,0.2641,0.404728174209595,0.176094442605972,0.419870495796204,0.0527614541351795
"172",172,"142","2019-07-24","2019-07-27 17:30:00",36.721083,-119.38903,43.95,"2019-07-27 17:36:35","2019-07-27",38.4,"Orange Cove",0.068,0.0843,0.1159,0.1361,0.2549,0.3509,0.2446,0.327013403177261,0.0546451099216938,0.615317463874817,0.0478237830102444
"173",173,"142","2019-07-24","2019-07-31 15:30:00",36.721083,-119.38903,48.81,"2019-07-31 15:55:57","2019-07-31",35.8,"Orange Cove",0.068,0.0843,0.1159,0.1361,0.2549,0.3509,0.2446,0.327013403177261,0.0546451099216938,0.615317463874817,0.0478237830102444
"174",174,"142","2019-08-09","2019-08-06 20:30:00",36.721083,-119.38903,29.59,"2019-08-06 20:43:56","2019-08-06",30.4,"Orange Cove",0.0622,0.0758,0.1051,0.1168,0.2566,0.3152,0.2269,0.284294605255127,0.100846834480762,0.61182051897049,0.0436951294541359
"175",175,"142","2019-08-09","2019-08-11 11:30:00",36.721083,-119.38903,42.77,"2019-08-11 11:43:11","2019-08-11",27.2,"Orange Cove",0.0622,0.0758,0.1051,0.1168,0.2566,0.3152,0.2269,0.284294605255127,0.100846834480762,0.61182051897049,0.0436951294541359
"176",176,"142","2019-08-09","2019-08-15 10:30:00",36.721083,-119.38903,39.0700000000001,"2019-08-15 10:02:41","2019-08-15",33.8,"Orange Cove",0.0622,0.0758,0.1051,0.1168,0.2566,0.3152,0.2269,0.284294605255127,0.100846834480762,0.61182051897049,0.0436951294541359
"177",177,"142","2019-08-25","2019-08-19 08:30:00",36.721083,-119.38903,25.73,"2019-08-19 08:24:36","2019-08-19",23.5,"Orange Cove",0.0427,0.053,0.086,0.0862,0.2581,0.2394,0.143,0.170956775546074,0.223030298948288,0.60390293598175,0.0316662415862083
"178",178,"142","2019-08-25","2019-08-25 13:30:00",36.721083,-119.38903,46.65,"2019-08-25 13:16:19","2019-08-25",34,"Orange Cove",0.0427,0.053,0.086,0.0862,0.2581,0.2394,0.143,0.170956775546074,0.223030298948288,0.60390293598175,0.0316662415862083
"179",179,"142","2019-08-25","2019-08-26 05:30:00",36.721083,-119.38903,20.79,"2019-08-26 05:56:40","2019-08-26",19.6,"Orange Cove",0.0427,0.053,0.086,0.0862,0.2581,0.2394,0.143,0.170956775546074,0.223030298948288,0.60390293598175,0.0316662415862083
"180",180,"142","2019-08-25","2019-08-30 04:30:00",36.721083,-119.38903,18.05,"2019-08-30 04:18:27","2019-08-30",17.7,"Orange Cove",0.0427,0.053,0.086,0.0862,0.2581,0.2394,0.143,0.170956775546074,0.223030298948288,0.60390293598175,0.0316662415862083
